Source,Target,Type,Weight
Paper_77,"Data sources: CNKI, Wanfang, VIP, SinoMed, PubMed, Cochrane Library, EMbase (inception to May 2020)",HAS_METHODOLOGY,1.0
Paper_77,"Analysis tools: RevMan, R software, GeMTC software",HAS_METHODOLOGY,1.0
Paper_77,"10 oral Chinese patent medicines combined with TACE showed advantages over TACE alone in effective rate, 1-year/2-year survival rates, KPS score improvement, and reduced adverse reactions",HAS_RESULTS,1.0
Paper_77,"Probability rankings identified specific medicines: Shenyi Capsules and Ganfule (effective rate), Cidan Capsules and Shenyi Capsules (1-year survival), Pingxiao Capsules and Shenyi Capsules (2-year survival), Huaier Granules and Shenyi Capsules (quality of life), Huisheng Oral Liquid and Ganfule (reducing adverse reactions)",HAS_RESULTS,1.0
Paper_77,Cidan Capsules superior to Jinlong Capsules and Xihuang Pills in 1-year survival rate,HAS_RESULTS,1.0
Paper_78,Recent research on whether lone inventors are more likely to invent breakthroughs has focused on the variance of creative outcome distributions,HAS_BACKGROUND,1.0
Paper_78,Existing research implicitly assumes symmetric thickening or thinning of both tails (breakthroughs and failures),HAS_BACKGROUND,1.0
Paper_78,There is a gap in understanding how collaboration differentially affects the extremes of creative outcomes,HAS_BACKGROUND,1.0
Paper_78,To propose that collaboration has opposite effects at the two extremes of creative outcomes,HAS_PURPOSE,1.0
Paper_78,To demonstrate that collaboration reduces poor outcomes through rigorous selection while increasing breakthroughs through recombinant opportunity,HAS_PURPOSE,1.0
Paper_78,To examine the distribution tails separately rather than assuming symmetric effects,HAS_PURPOSE,1.0
Paper_78,Analysis of over half a million patented inventions,HAS_METHODOLOGY,1.0
Paper_78,Quantile regression analysis to examine effects beyond mean shifts,HAS_METHODOLOGY,1.0
Paper_78,Mediation analysis examining technical experience diversity and external collaboration networks,HAS_METHODOLOGY,1.0
Paper_78,"Individuals working alone, especially without organizational affiliation, are less likely to achieve breakthroughs and more likely to invent poor outcomes",HAS_RESULTS,1.0
Paper_78,Quantile regressions show effects are more than an upward mean shift,HAS_RESULTS,1.0
Paper_78,"Technical experience diversity trims poor outcomes more than it creates breakthroughs, while external networks have different effect patterns",HAS_RESULTS,1.0
Paper_79,"Patent documents lack keyword information, limiting keyword-based technology prediction methods",HAS_BACKGROUND,1.0
Paper_79,Existing methods have limitations in revealing research content and hidden topics in specific technology fields,HAS_BACKGROUND,1.0
Paper_79,Combine topic analysis and social network analysis to study gene editing technology development trends,HAS_PURPOSE,1.0
Paper_79,Better reflect technical information in patents beyond traditional keyword-based approaches,HAS_PURPOSE,1.0
Paper_79,Collect patent data from Derwent Innovations Index for gene editing technology,HAS_METHODOLOGY,1.0
Paper_79,Use text mining software to create topic word networks with IDF-weighted adjacency matrix,HAS_METHODOLOGY,1.0
Paper_79,Apply Social Network Analysis to obtain centrality measures of technical topic words,HAS_METHODOLOGY,1.0
Paper_79,"Identified core themes, highlighting themes, and emerging themes in gene editing technology",HAS_RESULTS,1.0
Paper_79,"Found that gene editing development is limited by ethics, law, and cellular pollution factors",HAS_RESULTS,1.0
Paper_79,Future research directions will focus on optimizing safety and efficiency of gene editing technology,HAS_RESULTS,1.0
Paper_80,Existing research has very limited empirical investigation into the dynamic change process of the patent cooperation network for enterprises' open innovation in China.,HAS_BACKGROUND,1.0
Paper_80,Analyze the dynamic change process of the enterprise cooperation network in China.,HAS_PURPOSE,1.0
Paper_80,Investigate the small-world effect of the network's largest subgroup.,HAS_PURPOSE,1.0
Paper_80,Provide suggestions on open innovation strategies for government and enterprises.,HAS_PURPOSE,1.0
Paper_80,"Analyzed 36,731 items of cooperative patents between enterprises from 1985 to 2010 published by the State Intellectual Property Office of China.",HAS_METHODOLOGY,1.0
Paper_80,Focused on the dynamic change process of the cooperation network.,HAS_METHODOLOGY,1.0
Paper_80,Examined the small-world effect of the largest subgroup within the network.,HAS_METHODOLOGY,1.0
Paper_80,The largest subgroup within the network exhibits characteristics of a small-world effect.,HAS_RESULTS,1.0
Paper_80,The overall network structure has defects that limit the development of open innovation.,HAS_RESULTS,1.0
Paper_80,Provided specific suggestions on open innovation strategies for government and enterprises.,HAS_RESULTS,1.0
Paper_81,Municipal solid waste in China is increasing rapidly due to urbanization and improving living standards,HAS_BACKGROUND,1.0
Paper_81,Waste-to-energy (WTE) incineration technology provides a viable solution to this growing waste problem,HAS_BACKGROUND,1.0
Paper_81,The highly complex nature of WTE technologies has led to the emergence of WTE innovation networks over the past decade,HAS_BACKGROUND,1.0
Paper_81,Investigate the social network structure evolution of WTE technologies using complex network theory and social network analysis,HAS_PURPOSE,1.0
Paper_81,"Analyze global network properties, major actors' centrality, and collaboration relationships in WTE innovation",HAS_PURPOSE,1.0
Paper_81,Provide suggestions for the benign development of WTE innovation network,HAS_PURPOSE,1.0
Paper_81,Applied complex network theory and social network analysis,HAS_METHODOLOGY,1.0
Paper_81,Used dataset of joint filing patents pertaining to waste heat from 2006-2015,HAS_METHODOLOGY,1.0
Paper_81,Analyzed network properties including scale-free characteristics and actor centrality,HAS_METHODOLOGY,1.0
Paper_81,The WTE innovation network exhibits properties of a scale-free network with minority organizations linking to abundant organizations,HAS_RESULTS,1.0
Paper_81,Major actors represent first-movers in WTE research and still control technological trajectories,HAS_RESULTS,1.0
Paper_81,Collaboration relationships show movement toward higher multidisciplinary levels and larger technological distances,HAS_RESULTS,1.0
Paper_81,The evolution features a young industry state with high regime dependence,HAS_RESULTS,1.0
Paper_82,Early diabetic nephropathy (DN) treatment requires effective therapeutic approaches,HAS_BACKGROUND,1.0
Paper_82,"There is a need to evaluate the additional efficacy, safety, and cost-effectiveness of combining these standard treatments with Chinese patent medicines (CPMs)",HAS_BACKGROUND,1.0
Paper_82,Limited systematic comparison exists between different Chinese patent medicine-ACEI/ARB combinations for early DN,HAS_BACKGROUND,1.0
Paper_82,Systematically evaluate the efficacy of four Chinese patent medicines combined with ACEI/ARB in treating early DN,HAS_PURPOSE,1.0
Paper_82,Compare the effectiveness of different combination therapies through network meta-analysis,HAS_PURPOSE,1.0
Paper_82,Identify the optimal Chinese patent medicine-ACEI/ARB combination for early DN treatment,HAS_PURPOSE,1.0
Paper_82,Retrospective analysis of randomized controlled trials (RCTs),HAS_METHODOLOGY,1.0
Paper_82,78 RCTs included from comprehensive database searches,HAS_METHODOLOGY,1.0
Paper_82,"Data analyzed using R, Generate Mixed Treatment Comparisons, and STATA software",HAS_METHODOLOGY,1.0
Paper_82,"Jinshuibao capsule-ACEI/ARB combination showed highest total effective rate and reduced 24-h UTP, UAER, Scr, and HbAlc values",HAS_RESULTS,1.0
Paper_82,Huangkui capsule-ACEI/ARB combination demonstrated best reduction of blood urea nitrogen (BUN),HAS_RESULTS,1.0
Paper_82,Bailing capsule-ACEI/ARB combination showed reduced incidence of adverse effects,HAS_RESULTS,1.0
Paper_83,Enhanced R&D cooperation between large firms and SMEs is emphasized for innovation and profitable business deployment,HAS_BACKGROUND,1.0
Paper_83,Successful partnerships require consideration of the respective capabilities of large firms and SMEs,HAS_BACKGROUND,1.0
Paper_83,Propose a systematic approach for partner selection when large firms assess SMEs as R&D collaboration candidates,HAS_PURPOSE,1.0
Paper_83,Create effective partnerships between large firms and SMEs using a systematic and analytical method,HAS_PURPOSE,1.0
Paper_83,Defines necessary technology using a structured technology roadmap from the large firm's perspective,HAS_METHODOLOGY,1.0
Paper_83,Generates SME candidate list using patent information,HAS_METHODOLOGY,1.0
Paper_83,Formulates a Bayesian network model to select appropriate SMEs using US patent bibliography,HAS_METHODOLOGY,1.0
Paper_83,Applied to the semiconductor industry as a case study,HAS_METHODOLOGY,1.0
Paper_83,Demonstrates how the model serves as a systematic and analytic approach for creating effective partnerships,HAS_RESULTS,1.0
Paper_84,Existing research lacks comprehensive understanding of how boundary-spanning mechanisms work in patent-intensive firms,HAS_BACKGROUND,1.0
Paper_84,There is a gap in understanding how tacit knowledge recombination functions as a boundary-spanning mechanism,HAS_BACKGROUND,1.0
Paper_84,Limited research on how joint-patent networks affect knowledge exchange processes in PI firms,HAS_BACKGROUND,1.0
Paper_84,To measure technical innovation performance of patent-intensive firms using data envelopment analysis,HAS_PURPOSE,1.0
Paper_84,To explore knowledge-creating alliance relationships through joint-patent networks using social network analysis,HAS_PURPOSE,1.0
Paper_84,To examine how balancing boundary spanning through joint-patent networks influences tacit knowledge transmission and recombination,HAS_PURPOSE,1.0
Paper_84,Data envelopment analysis (DEA) to measure technical innovation performance,HAS_METHODOLOGY,1.0
Paper_84,Patent network analysis using patent citation data to analyze knowledge flow among technological fields,HAS_METHODOLOGY,1.0
Paper_84,Dataset: 103 sample firms' data from 2015 to 2019,HAS_METHODOLOGY,1.0
Paper_84,Highlights the mechanism of tacit knowledge recombination as boundary spanning,HAS_RESULTS,1.0
Paper_84,Emphasizes significance of strategic balancing networks' position to improve technical innovation performance,HAS_RESULTS,1.0
Paper_84,Contributes to understanding boundary-spanning mechanism and PI firms' knowledge exchanges,HAS_RESULTS,1.0
Paper_85,5G has become a major focus of research and development in the telecom industry,HAS_BACKGROUND,1.0
Paper_85,There is a need to understand development trends and technical hotspots of 5G technology,HAS_BACKGROUND,1.0
Paper_85,Understand 5G development trends and technical hot spots through patent analysis,HAS_PURPOSE,1.0
Paper_85,Build a citation network at the assignee organization level,HAS_PURPOSE,1.0
Paper_85,Analyze the flow of 5G technology knowledge between organizations,HAS_PURPOSE,1.0
Paper_85,"Patent analysis workflow: data collection/cleaning, overview analysis, network creation/analysis, O-I index analysis",HAS_METHODOLOGY,1.0
Paper_85,Patent data collected from United States Patent and Trademark Office (USPTO),HAS_METHODOLOGY,1.0
Paper_85,Network topology analysis and O-I index analysis methods,HAS_METHODOLOGY,1.0
Paper_85,Provides analytical model for patent analysis and technological knowledge flow in specific fields,HAS_RESULTS,1.0
Paper_85,Model can be applied to patent analysis in other fields,HAS_RESULTS,1.0
Paper_85,"Understands application trends, technical hot spots, leading players, network structure, and knowledge flow",HAS_RESULTS,1.0
Paper_86,Bibliometric coupling is used to process bibliographic data to extract latent information from publications.,HAS_BACKGROUND,1.0
Paper_86,This technique is being applied to patent data from the OPS web service to address limitations in patent exploration.,HAS_BACKGROUND,1.0
Paper_86,To enhance the patent exploration process using network visualization of bibliometric data.,HAS_PURPOSE,1.0
Paper_86,To present a case study demonstrating the approach's utility by discussing the democratization of 3D printing.,HAS_PURPOSE,1.0
Paper_86,Uses bibliometric coupling technique on patent data gathered from the OPS (Open Patent Services) web service.,HAS_METHODOLOGY,1.0
Paper_86,Employs graph theory and network visualization to process and represent the data.,HAS_METHODOLOGY,1.0
Paper_86,Places the resulting networks within a generic economic intelligence process framework.,HAS_METHODOLOGY,1.0
Paper_87,Analyze the network structure of technology within and between different fields,HAS_PURPOSE,1.0
Paper_87,Study the evolution of technological relations over time,HAS_PURPOSE,1.0
Paper_87,Identify key technological knowledge and field integration patterns,HAS_PURPOSE,1.0
Paper_87,Used patent data from Derwent Innovation Index (DII) from 1991 to 2010,HAS_METHODOLOGY,1.0
Paper_87,Analyzed co-classification of Derwent Manual Code (DMC) across all technology fields,HAS_METHODOLOGY,1.0
Paper_87,Employed large-scale co-classification matrices to generate DMC networks,HAS_METHODOLOGY,1.0
Paper_87,Applied Girvan-Newman algorithm for clustering analysis,HAS_METHODOLOGY,1.0
Paper_87,"Conducted analysis in four five-year windows: 1991-1995, 1996-2000, 2001-2005, 2006-2010",HAS_METHODOLOGY,1.0
Paper_87,Identified key technological knowledge in specific fields,HAS_RESULTS,1.0
Paper_87,Revealed how different technological fields are connected and integrated,HAS_RESULTS,1.0
Paper_87,Observed dynamic evolution between networks showing generic technology development trends,HAS_RESULTS,1.0
Paper_87,Found evolution patterns coincident with realistic technological shifts,HAS_RESULTS,1.0
Paper_88,Retrosynthetic reaction prediction is a challenging computational chemistry problem,HAS_BACKGROUND,1.0
Paper_88,Existing approaches often rely on rule-based expert systems,HAS_BACKGROUND,1.0
Paper_88,Rule-based systems have inherent limitations in handling complex reaction patterns,HAS_BACKGROUND,1.0
Paper_88,Develop a fully data-driven model for retrosynthetic reaction prediction,HAS_PURPOSE,1.0
Paper_88,Treat retrosynthesis as a sequence-to-sequence mapping problem,HAS_PURPOSE,1.0
Paper_88,Overcome limitations of rule-based expert systems,HAS_PURPOSE,1.0
Paper_88,End-to-end trained encoder-decoder architecture with two recurrent neural networks,HAS_METHODOLOGY,1.0
Paper_88,"Model trained on 50,000 experimental reaction examples from US patent literature",HAS_METHODOLOGY,1.0
Paper_88,Dataset spans 10 broad reaction types commonly used by medicinal chemists,HAS_METHODOLOGY,1.0
Paper_88,Model performs comparably with rule-based expert system baseline,HAS_RESULTS,1.0
Paper_88,Overcomes certain limitations associated with rule-based systems,HAS_RESULTS,1.0
Paper_88,Provides important first step toward computational retrosynthetic analysis,HAS_RESULTS,1.0
Paper_89,The paper addresses the challenge of quickly retrieving same or similar patents from large patent databases,HAS_BACKGROUND,1.0
Paper_89,Current patent infringement detection methods are not yet mature and have significant room for improvement,HAS_BACKGROUND,1.0
Paper_89,There is a need for efficient patent examination and infringement detection to protect patent stakeholders' interests,HAS_BACKGROUND,1.0
Paper_89,To develop a method for quick retrieval of same or similar patents in large patent databases,HAS_PURPOSE,1.0
Paper_89,To improve the efficiency and accuracy of patent infringement detection,HAS_PURPOSE,1.0
Paper_89,To enhance patent examination processes through faster and more comprehensive patent search,HAS_PURPOSE,1.0
Paper_89,Analysis of patent examination issues and patent infringement search types,HAS_METHODOLOGY,1.0
Paper_89,Application of theories related to patent infringement determination,HAS_METHODOLOGY,1.0
Paper_89,Utilization of text mining techniques for patent similarity measurement,HAS_METHODOLOGY,1.0
Paper_89,The model improves patent search speed significantly,HAS_RESULTS,1.0
Paper_89,"Enables quick, accurate, and comprehensive retrieval of same or equivalent patents based on imported patent claims",HAS_RESULTS,1.0
Paper_89,Increases efficiency and accuracy of patent infringement detection,HAS_RESULTS,1.0
Paper_90,Patent citation networks represent society's innovation process through evolving graphs,HAS_BACKGROUND,1.0
Paper_90,Understanding patent citation network development helps discover rules governing growth,HAS_BACKGROUND,1.0
Paper_90,Classical ranking methods like PageRank may not be optimal for patent citation analysis,HAS_BACKGROUND,1.0
Paper_90,Develop methods to trace the evolution of new technology fields through patent analysis,HAS_PURPOSE,1.0
Paper_90,Study temporal evolution of patent classes and their interactions,HAS_PURPOSE,1.0
Paper_90,Identify patterns in network dynamics to potentially predict emerging technologies,HAS_PURPOSE,1.0
Paper_90,Reinforcement learning based ranking algorithm for patent ranking,HAS_METHODOLOGY,1.0
Paper_90,Citation-based recursive ranking method,HAS_METHODOLOGY,1.0
Paper_90,Combination of regression and clustering methods for analyzing temporal evolution,HAS_METHODOLOGY,1.0
Paper_90,Reinforcement learning ranking algorithm found more appropriate than classical PageRank,HAS_RESULTS,1.0
Paper_90,Some patterns for network dynamics were clearly identified,HAS_RESULTS,1.0
Paper_90,Limited ability to make predictions for emerging technology fields - more work needed,HAS_RESULTS,1.0
Paper_91,Technological convergence is identified as an important feature in recent innovation trends involving the merging and overlapping of technologies,HAS_BACKGROUND,1.0
Paper_91,Existing approaches for examining technological convergence using patent data need to be developed,HAS_BACKGROUND,1.0
Paper_91,Propose two approaches using patent data to examine technological convergence,HAS_PURPOSE,1.0
Paper_91,Develop portfolio matrices to manage technological convergence based on coverage intensity and rate,HAS_PURPOSE,1.0
Paper_91,Patent network analysis using patent citation data to analyze knowledge flow among technological fields,HAS_METHODOLOGY,1.0
Paper_91,"Co-classification analysis among technologies to measure convergence intensity, rate, and coverage",HAS_METHODOLOGY,1.0
Paper_91,Two portfolio matrices proposed for managing technological convergence using coverage intensity and rate,HAS_RESULTS,1.0
Paper_92,Stable angina is a common condition with high morbidity and mortality rates,HAS_BACKGROUND,1.0
Paper_92,Combining oral Chinese patent medicines (OCPMs) and Western medicine (WM) may achieve better effects than WM alone,HAS_BACKGROUND,1.0
Paper_92,The optimal OCPMs for stable angina remain controversial and require further research,HAS_BACKGROUND,1.0
Paper_92,To determine the optimal OCPMs combined with WM for stable angina treatment,HAS_PURPOSE,1.0
Paper_92,To conduct a network meta-analysis comparing various OCPM+WM combinations,HAS_PURPOSE,1.0
Paper_92,"Network meta-analysis of randomized controlled trials (RCTs) from multiple databases (PubMed, Cochrane Library, CNKI, Wanfang, VIP)",HAS_METHODOLOGY,1.0
Paper_92,Used Cochrane handbook 5.3 bias risk assessment tool to evaluate study quality.,HAS_METHODOLOGY,1.0
Paper_92,Statistical analysis performed using R 4.1.2 and STATA 14.0 software,HAS_METHODOLOGY,1.0
Paper_92,"179 randomized controlled trials with 16,789 patients included, all assessed as having some concerns",HAS_RESULTS,1.0
Paper_92,Qishen Yiqi dripping pill (QSYQ)+WM had highest ranking probability for clinical effective rate (98.12%) and ECG effective rate (94.21%),HAS_RESULTS,1.0
Paper_92,"Various OCPM+WM combinations showed superiority for different outcomes: QLQX+WM for weekly angina frequency (100.00%), KXQW+WM for angina attack duration (95.71%), TXL+WM for nitroglycerin usage (82.12%), DL+WM for cardiovascular events (73.94%)",HAS_RESULTS,1.0
Paper_92,SSYX+WM had the lowest adverse drug reaction rate (1.14%),HAS_RESULTS,1.0
Paper_93,Identification of prevalent problems is crucial for strategic innovation in trending technologies,HAS_BACKGROUND,1.0
Paper_93,Existing methods lack systematic and replicable approaches for problem identification in technology planning and development,HAS_BACKGROUND,1.0
Paper_93,There is a need to incorporate contextual information to facilitate more focused problem identification,HAS_BACKGROUND,1.0
Paper_93,Propose a systematic and replicable patent analysis method for identifying problems essential for sustainable technology planning,HAS_PURPOSE,1.0
Paper_93,"Implement the concept of 'context' to provide more focused, relevant insights for R&D goal setting",HAS_PURPOSE,1.0
Paper_93,Develop a context-problem network (CP net) for comprehensive analysis,HAS_PURPOSE,1.0
Paper_93,"Uses keyword pattern matching, grammar-based text mining, and co-word analysis techniques",HAS_METHODOLOGY,1.0
Paper_93,"Constructs context-problem network (CP net) for social network, grammar, and quantitative data analysis",HAS_METHODOLOGY,1.0
Paper_93,Applied to 737 patents in the wireless energy transmission technology domain for verification,HAS_METHODOLOGY,1.0
Paper_93,Successfully generated CP net data from patent analysis,HAS_RESULTS,1.0
Paper_93,"Identified main contexts: 'batteries', 'power transmission coils', and 'cores'",HAS_RESULTS,1.0
Paper_93,"Found main problems: 'maximizing coupling efficiency', 'minimizing DC signal components', and 'charging batteries'",HAS_RESULTS,1.0
Paper_93,Method is domain-independent and applicable to various technologies,HAS_RESULTS,1.0
Paper_94,Patents are highly heterogeneous with a minority having greater impact and value than others,HAS_BACKGROUND,1.0
Paper_94,Citation counts are key measurements but form complex networks carrying more information than direct citation counts,HAS_BACKGROUND,1.0
Paper_94,Existing patent classification approaches using administrative systems have limitations,HAS_BACKGROUND,1.0
Paper_94,Explore network measures to extract more information about patents beyond simple citation counts,HAS_PURPOSE,1.0
Paper_94,Investigate whether patent centrality measurements can detect probable holdup in patent economics,HAS_PURPOSE,1.0
Paper_94,Use community detection algorithms for technology identification from patent citations,HAS_PURPOSE,1.0
Paper_94,Network centrality analysis using patent citation networks,HAS_METHODOLOGY,1.0
Paper_94,Examining patent pools associated with technical standards like MPEG-2 video compression,HAS_METHODOLOGY,1.0
Paper_94,Community detection algorithms applied to patent citations for technology classification,HAS_METHODOLOGY,1.0
Paper_94,Patent centrality is negatively related to public company market value after controlling for citation counts,HAS_RESULTS,1.0
Paper_94,"Centrality measurements are lower for patents in patent pools, suggesting research into patent complementarity/substitute relationships",HAS_RESULTS,1.0
Paper_94,Community detection produces groups with more information than administrative classifications and detects technological changes earlier,HAS_RESULTS,1.0
Paper_95,Limited comparative evidence exists for the efficacy and safety of different Chinese patent medicines for unstable angina pectoris treatment,HAS_BACKGROUND,1.0
Paper_95,Need for systematic evaluation of various Chinese patent medicines to guide clinical decision-making,HAS_BACKGROUND,1.0
Paper_95,Compare the efficacy and safety of Chinese patent medicines in treating unstable angina pectoris using network meta-analysis,HAS_PURPOSE,1.0
Paper_95,"Rank Chinese patent medicines based on their effectiveness for angina symptom improvement, ECG curative effect, and hs-CRP reduction",HAS_PURPOSE,1.0
Paper_95,"Network meta-analysis of randomized controlled trials (RCTs) from multiple databases (PubMed, Cochrane Library, CNKI, Wanfang, VIP)",HAS_METHODOLOGY,1.0
Paper_95,"28 RCTs with 2,885 patients covering 8 Chinese patent medicines were included after screening",HAS_METHODOLOGY,1.0
Paper_95,Stata 13.0 software used for data analysis and quality assessment using Cochrane bias risk assessment tool,HAS_METHODOLOGY,1.0
Paper_95,Ranking for angina symptom improvement: Shenshao Capsules > Naoxintong Capsules > Ginkgo Ketone Ester Dripping Pills > Compound Danshen Dripping Pills > Ginkgo Leaf Tablets > Shexiang Baoxin Pills > Tongxinluo Capsules > Yindan Xinnaotong Soft Capsules,HAS_RESULTS,1.0
Paper_95,Ranking for ECG curative effect: Ginkgo Ketone Ester Dripping Pills > Compound Danshen Dripping Pills > Tongxinluo Capsules > Shenshao Capsules > Shexiang Baoxin Pills > Yindan Xinnaotong Soft Capsules,HAS_RESULTS,1.0
Paper_95,"Chinese patent medicine combined with conventional therapy improves clinical efficacy of unstable angina pectoris, but results need further verification due to study quality limitations",HAS_RESULTS,1.0
Paper_96,Early diabetic kidney disease (DKD) treatment often involves angiotensin-converting enzyme inhibitors (ACEI) or angiotensin receptor blockers (ARB),HAS_BACKGROUND,1.0
Paper_96,"There is a need to evaluate the additional efficacy, safety, and cost-effectiveness of combining these standard treatments with Chinese patent medicines (CPMs)",HAS_BACKGROUND,1.0
Paper_96,"To systematically evaluate and compare the efficacy, safety, and cost of nine different CPMs when combined with ACEI/ARB therapy for early DKD",HAS_PURPOSE,1.0
Paper_96,Determine which CPMs provide optimal outcomes for specific clinical parameters through network meta-analysis,HAS_PURPOSE,1.0
Paper_96,"Systematic review and network meta-analysis of 160 randomized controlled trials (RCTs) involving 13,365 patients",HAS_METHODOLOGY,1.0
Paper_96,"Evaluated nine CPMs: Bailing capsule, Jinshuibao capsule, Huangkui capsule, Compound Xueshuantong capsule, uremic clearance granule, Shenyan Kangfu tablet, tripterygium glycosides, Keluoxin capsule, and Shenshuaining tablet",HAS_METHODOLOGY,1.0
Paper_96,"Used risk ratios (RRs) and mean difference (MD) for analysis, with surface under the cumulative ranking curve (SUCRA) for ranking treatments",HAS_METHODOLOGY,1.0
Paper_96,UCG showed highest probability for improving urinary albumin excretion rate (UAER) with MD -47 and SUCRA 98.0%,HAS_RESULTS,1.0
Paper_96,CXC achieved best overall response rate (ORR) with RR 1.3 and SUCRA 91.9%,HAS_RESULTS,1.0
Paper_96,"SSNT superior for serum creatinine reduction (MD -19, SUCRA 99.3%) and adverse effects (RR 0.46, SUCRA 82.9%)",HAS_RESULTS,1.0
Paper_96,BLC most effective for 24h urinary total protein (-170) and triglyceride reduction (-0.89),HAS_RESULTS,1.0
Paper_96,Tripterygium glycosides showed highest cost-effectiveness at 108 RMB per 3 months,HAS_RESULTS,1.0
Paper_97,Traditional patent evaluation methods have limitations in capturing the full value of patents,HAS_BACKGROUND,1.0
Paper_97,Most patent static characteristics are fixed at application time and controlled by the patent owner,HAS_BACKGROUND,1.0
Paper_97,Dynamic citation relationships (forward and backward citations) are not controlled by the owner and reflect external validation,HAS_BACKGROUND,1.0
Paper_97,Propose a new approach to evaluate patent value combining static characteristics and dynamic relationships,HAS_PURPOSE,1.0
Paper_97,Apply social network analysis to patent citation networks to assess patent importance,HAS_PURPOSE,1.0
Paper_97,Provide companies with tools for rational patent evaluation and patent litigation early warning mechanisms,HAS_PURPOSE,1.0
Paper_97,Social Network Analysis (SNA) methodology,HAS_METHODOLOGY,1.0
Paper_97,Patent citation network construction with patents as nodes and citations as connections,HAS_METHODOLOGY,1.0
Paper_97,Analysis of patent position in citation relationships (forward and backward citations),HAS_METHODOLOGY,1.0
Paper_98,"Endometriosis treatment often involves conventional therapies, but there is a need to evaluate complementary treatments.",HAS_BACKGROUND,1.0
Paper_98,"Chinese patent medicines for activating blood and resolving stasis are used alongside conventional treatment, but their comparative efficacy is unclear.",HAS_BACKGROUND,1.0
Paper_98,Existing randomized controlled trials (RCTs) on these combined therapies lack systematic comparison using network meta-analysis.,HAS_BACKGROUND,1.0
Paper_98,To systematically compare the efficacy of different Chinese patent medicines for activating blood and resolving stasis in treating endometriosis.,HAS_PURPOSE,1.0
Paper_98,To provide evidence-based references for clinical medication regimens.,HAS_PURPOSE,1.0
Paper_98,To rank the effectiveness of various Chinese patent medicine combinations with conventional treatment.,HAS_PURPOSE,1.0
Paper_98,Network Meta-analysis of relevant RCTs retrieved from Chinese and English literature databases.,HAS_METHODOLOGY,1.0
Paper_98,Used Cochrane handbook 5.3 bias risk assessment tool to evaluate study quality.,HAS_METHODOLOGY,1.0
Paper_98,Extracted outcome data and performed network Meta-analysis using Stata 15.0.,HAS_METHODOLOGY,1.0
Paper_98,"44 RCTs included involving 4,345 patients and 9 Chinese patent medicines.",HAS_RESULTS,1.0
Paper_98,Ranking of efficacy: Dan'e Fukang Plaster+conventional treatment best for reducing VAS scores; Xiaojin Capsules+conventional treatment best for reducing CA125; Gongliuxiao Capsules+conventional treatment best for reducing E2; Guizhi Fuling Capsules+conventional treatment best for reducing recurrence rate.,HAS_RESULTS,1.0
Paper_98,"Combined therapy showed better efficacy than conventional treatment alone, but included studies had low quality requiring future high-quality trials.",HAS_RESULTS,1.0
Paper_99,Patent co-ownership networks are important for understanding innovation and collaboration patterns,HAS_BACKGROUND,1.0
Paper_99,There is limited research specifically focused on the structural characteristics of patent co-ownership networks in Poland,HAS_BACKGROUND,1.0
Paper_99,To analyze the structural characteristics of Poland's patent co-ownership network for the year 2011,HAS_PURPOSE,1.0
Paper_99,To examine inter-organizational and interregional collaboration patterns in Polish patenting activities,HAS_PURPOSE,1.0
Paper_99,Used database administered by the Polish Patent Office,HAS_METHODOLOGY,1.0
Paper_99,Applied Social Network Analysis (SNA) for network visualization and calculation,HAS_METHODOLOGY,1.0
Paper_99,Focused on inter-organizational and interregional analysis levels,HAS_METHODOLOGY,1.0
Paper_100,There is a need to evaluate the efficacy and safety of Chinese patent medicines (CPMs) for treating insomnia.,HAS_BACKGROUND,1.0
Paper_100,Existing randomized controlled trials (RCTs) on this topic require systematic synthesis and analysis.,HAS_BACKGROUND,1.0
Paper_100,To evaluate the efficacy and safety of Chinese patent medicines in the treatment of insomnia using frequency network Meta-analysis.,HAS_PURPOSE,1.0
Paper_100,To rank the optimal medication regimens combining CPMs with nonbenzodiazepine drugs (NBZDs) for different outcomes.,HAS_PURPOSE,1.0
Paper_100,"Conducted a systematic review of RCTs from CNKI, Wanfang, VIP, SinoMed, PubMed, EMbase, and Cochrane Library up to October 2020.",HAS_METHODOLOGY,1.0
Paper_100,Used Cochrane handbook 5.3 bias risk assessment tool to evaluate study quality.,HAS_METHODOLOGY,1.0
Paper_100,Performed Meta-analysis and Network Meta-analysis using RevMan 5.3 and Stata/MP 15.1 software.,HAS_METHODOLOGY,1.0
Paper_100,Included 27 RCTs covering 11 kinds of Chinese patent medicines.,HAS_METHODOLOGY,1.0
Paper_100,"CPMs combined with NBZDs showed superior effective rate, PSQI score improvement, and safety compared to NBZDs alone for multiple medicines.",HAS_RESULTS,1.0
Paper_100,"Network Meta-analysis ranked top regimens: for effective rate - NBZDs + Shugan Jieyu Capsules, + Zaoren Anshen Capsules, + Shensong Yangxin Capsules; for PSQI improvement - NBZDs + Yangxue Qingnao Granules, + Tianmeng Liquid, + Yindan Xinnaotong Capsules.",HAS_RESULTS,1.0
Paper_100,"Conclusion: CPMs combined with NBZDs effectively alleviate insomnia symptoms with high safety, but findings require verification with higher-quality studies due to methodological limitations in included RCTs.",HAS_RESULTS,1.0
