Id,Label,Type
"Findings provide actionable insights for practitioners and policymakers regarding factors that influence firms' and nations' relative knowledge positions in complex, multi‑purpose technologies.","Findings provide actionable insights for practitioners and policymakers regarding factors that influence firms' and nations' relative knowledge positions in complex, multi‑purpose technologies.",Entity
Strategically balanced network positions significantly enhance technical innovation performance and firm competitiveness.,Strategically balanced network positions significantly enhance technical innovation performance and firm competitiveness.,Entity
OCPM + WM regimens outperformed WM alone; Qishen Yiqi dripping pill + WM had the highest probability of clinical effectiveness (98.1%) and ECG improvement (94.2%).,OCPM + WM regimens outperformed WM alone; Qishen Yiqi dripping pill + WM had the highest probability of clinical effectiveness (98.1%) and ECG improvement (94.2%).,Entity
"Blockchain technology is divided into five distinct sub‑technologies, each showing strong technological interactions.","Blockchain technology is divided into five distinct sub‑technologies, each showing strong technological interactions.",Entity
Closure is associated with a higher risk of atrial fibrillation.,Closure is associated with a higher risk of atrial fibrillation.,Entity
"28 RCTs (2,885 patients) involving 8 Chinese patent medicines were included; the ranking for total effective rate of angina symptom improvement was Shenshao > Naoxintong > Ginkgo Ketone Ester > Compound Danshen > Ginkgo Leaf > Shexiang Baoxin > Tongxinluo > Yindan Xinnaotong.","28 RCTs (2,885 patients) involving 8 Chinese patent medicines were included; the ranking for total effective rate of angina symptom improvement was Shenshao > Naoxintong > Ginkgo Ketone Ester > Compound Danshen > Ginkgo Leaf > Shexiang Baoxin > Tongxinluo > Yindan Xinnaotong.",Entity
"Enabled detection of duplicate patents and identification of similar, connected inventions.","Enabled detection of duplicate patents and identification of similar, connected inventions.",Entity
"ERGMs successfully modeled network mechanisms on a large patent citation network, providing new insights into structural and social drivers of citations.","ERGMs successfully modeled network mechanisms on a large patent citation network, providing new insights into structural and social drivers of citations.",Entity
"The framework revealed critical nodes and links, highlighting the dominant role of business enterprises in cooperative innovation.","The framework revealed critical nodes and links, highlighting the dominant role of business enterprises in cooperative innovation.",Entity
The Bayesian network successfully captured meaningful associations among IPC codes.,The Bayesian network successfully captured meaningful associations among IPC codes.,Entity
Findings demonstrate the feasibility of using patent‑based network analysis to support R&D planning and commercialization strategies.,Findings demonstrate the feasibility of using patent‑based network analysis to support R&D planning and commercialization strategies.,Entity
Experimental evaluation demonstrated the performance and validity of the proposed quantitative patent analysis method.,Experimental evaluation demonstrated the performance and validity of the proposed quantitative patent analysis method.,Entity
Findings suggest that focusing on similar technologies boosts rapid application but may limit broader TC potential.,Findings suggest that focusing on similar technologies boosts rapid application but may limit broader TC potential.,Entity
The proposed network-based method outperforms the conventional approaches in classification performance.,The proposed network-based method outperforms the conventional approaches in classification performance.,Entity
Identified key technological knowledge areas and how different fields are connected and integrated.,Identified key technological knowledge areas and how different fields are connected and integrated.,Entity
"Patent transaction markets are highly structured, with a core stratum controlling the majority of transactions.","Patent transaction markets are highly structured, with a core stratum controlling the majority of transactions.",Entity
The systematic network analysis effectively maps the patent landscape and highlights core technologies.,The systematic network analysis effectively maps the patent landscape and highlights core technologies.,Entity
Tacit knowledge recombination functions as a key boundary‑spanning mechanism.,Tacit knowledge recombination functions as a key boundary‑spanning mechanism.,Entity
Discovered new areas of industry and research within Iranian patent data.,Discovered new areas of industry and research within Iranian patent data.,Entity
"Development is constrained by ethical, legal, and cellular‑pollution concerns.","Development is constrained by ethical, legal, and cellular‑pollution concerns.",Entity
"The method proved effective, providing actionable insights for stakeholders and being applicable across various technology domains","The method proved effective, providing actionable insights for stakeholders and being applicable across various technology domains",Entity
"Technology risks arise because leading assignees lack awareness of patent distributions in sectors such as industrial electric equipment, engineering instrumentation, and automotive electrics.","Technology risks arise because leading assignees lack awareness of patent distributions in sectors such as industrial electric equipment, engineering instrumentation, and automotive electrics.",Entity
An increasing number of patents indicates active and expanding collaboration in green transportation.,An increasing number of patents indicates active and expanding collaboration in green transportation.,Entity
The brokerage‑process approach provided a clearer understanding of essential patents' roles than the main‑path approach.,The brokerage‑process approach provided a clearer understanding of essential patents' roles than the main‑path approach.,Entity
Future research is expected to focus on improving safety and efficiency of gene‑editing technologies.,Future research is expected to focus on improving safety and efficiency of gene‑editing technologies.,Entity
The two‑stage retrieval accurately isolates cloud‑computing patents.,The two‑stage retrieval accurately isolates cloud‑computing patents.,Entity
Zhibituo ranked highest for lowering triglycerides (SUCRA 80.2%) and increasing HDL‑C (SUCRA 90.1%).,Zhibituo ranked highest for lowering triglycerides (SUCRA 80.2%) and increasing HDL‑C (SUCRA 90.1%).,Entity
Performance validation on BMW patents demonstrated the method's effectiveness for technology management.,Performance validation on BMW patents demonstrated the method's effectiveness for technology management.,Entity
Identified regional small‑world structures and observed the emergence and disappearance of giant components in patent collaboration networks.,Identified regional small‑world structures and observed the emergence and disappearance of giant components in patent collaboration networks.,Entity
"The WTE innovation network exhibits scale‑free properties, with a few organizations linking to many others.","The WTE innovation network exhibits scale‑free properties, with a few organizations linking to many others.",Entity
"Tripterygium glycosides (TG) demonstrated the highest cost‑effectiveness, with the lowest three‑month cost among the nine CPMs.","Tripterygium glycosides (TG) demonstrated the highest cost‑effectiveness, with the lowest three‑month cost among the nine CPMs.",Entity
Offers a more rational approach that incorporates dynamic development,Offers a more rational approach that incorporates dynamic development,Entity
"Demonstrated that the core functions co‑occur frequently in prior patents, supporting their selection for platform sharing.","Demonstrated that the core functions co‑occur frequently in prior patents, supporting their selection for platform sharing.",Entity
"Technical experience diversity primarily trims poor outcomes, while external collaboration networks contribute more to generating breakthroughs.","Technical experience diversity primarily trims poor outcomes, while external collaboration networks contribute more to generating breakthroughs.",Entity
QLiqiangxin + WM ranked best for reducing weekly angina frequency (100%); Kuanxiong aerosol + WM ranked best for shortening angina attack duration (95.7%).,QLiqiangxin + WM ranked best for reducing weekly angina frequency (100%); Kuanxiong aerosol + WM ranked best for shortening angina attack duration (95.7%).,Entity
Successfully visualized Google's patent portfolio strategy as a network of similar patents.,Successfully visualized Google's patent portfolio strategy as a network of similar patents.,Entity
The network model highlights multi‑field characteristics of SOA innovations and suggests increased governmental R&D investment to sustain development.,The network model highlights multi‑field characteristics of SOA innovations and suggests increased governmental R&D investment to sustain development.,Entity
The results provide reliable data for R&D strategies and technology roadmaps in the smart logistics sector.,The results provide reliable data for R&D strategies and technology roadmaps in the smart logistics sector.,Entity
"Network accessibility continuously improved, showing scale‑free characteristics and weakened node polarization; four agglomeration subgroups identified","Network accessibility continuously improved, showing scale‑free characteristics and weakened node polarization; four agglomeration subgroups identified",Entity
Enhanced exploratory analysis of patents via network visualizations.,Enhanced exploratory analysis of patents via network visualizations.,Entity
BART analysis produced plausible technology scenario pathways for drones.,BART analysis produced plausible technology scenario pathways for drones.,Entity
"Key hotspot technologies include measurement, nanotechnology, medical technology, biotechnology, and electric digital data processing","Key hotspot technologies include measurement, nanotechnology, medical technology, biotechnology, and electric digital data processing",Entity
"Combination therapy ranked highest for efficacy outcomes, while Chinese patent medicine alone ranked highest for reducing adverse reactions.","Combination therapy ranked highest for efficacy outcomes, while Chinese patent medicine alone ranked highest for reducing adverse reactions.",Entity
Xiao’aiping tablet combined with chemotherapy showed the greatest improvement in performance status and quality of life.,Xiao’aiping tablet combined with chemotherapy showed the greatest improvement in performance status and quality of life.,Entity
The model achieves performance comparable to the rule‑based expert system baseline.,The model achieves performance comparable to the rule‑based expert system baseline.,Entity
Provides a network‑based perspective for companies to evaluate patent value,Provides a network‑based perspective for companies to evaluate patent value,Entity
Evidence supports the persistence scenario: the traditional anchor region’s influence remains strong in the hierarchical network.,Evidence supports the persistence scenario: the traditional anchor region’s influence remains strong in the hierarchical network.,Entity
The proposed approach successfully uncovers technological trajectories and future opportunities within blockchain.,The proposed approach successfully uncovers technological trajectories and future opportunities within blockchain.,Entity
Identified key applicants and focal technologies driving energy‑saving innovations.,Identified key applicants and focal technologies driving energy‑saving innovations.,Entity
Keyword visualizations highlighted key components and relationships within drone technology.,Keyword visualizations highlighted key components and relationships within drone technology.,Entity
Cross‑country variations in networking activities are further shaped by technological path dependence.,Cross‑country variations in networking activities are further shaped by technological path dependence.,Entity
The analysis reveals distinct knowledge spillover patterns and overall spillover efficiency.,The analysis reveals distinct knowledge spillover patterns and overall spillover efficiency.,Entity
"The method revealed distinct patterns of technological focus among China, Germany, Japan, and the United States.","The method revealed distinct patterns of technological focus among China, Germany, Japan, and the United States.",Entity
Radial artery (IRR 0.54) and no‑touch saphenous vein (IRR 0.55) showed significantly lower graft occlusion than conventional saphenous vein,Radial artery (IRR 0.54) and no‑touch saphenous vein (IRR 0.55) showed significantly lower graft occlusion than conventional saphenous vein,Entity
Policy recommendations were derived to support and enhance collaborative innovation networks.,Policy recommendations were derived to support and enhance collaborative innovation networks.,Entity
"Smart logistics is in a growth stage with a continuous upward trend, confirming it as a hot technology domain.","Smart logistics is in a growth stage with a continuous upward trend, confirming it as a hot technology domain.",Entity
The hybrid approach achieved higher classification accuracy than each of the three conventional methods.,The hybrid approach achieved higher classification accuracy than each of the three conventional methods.,Entity
Radial artery ranked as the best conduit (rank score 0.87),Radial artery ranked as the best conduit (rank score 0.87),Entity
Offers a reference framework for researchers to understand the current state of blockchain and guide future research directions.,Offers a reference framework for researchers to understand the current state of blockchain and guide future research directions.,Entity
"The industry exhibits a ""slow dynamics"" pattern despite waves of radical technological change, with heterogeneous firm strategies.","The industry exhibits a ""slow dynamics"" pattern despite waves of radical technological change, with heterogeneous firm strategies.",Entity
Demonstrated knowledge transfer pathways among organizations and provided a reusable analytical model for other technology fields.,Demonstrated knowledge transfer pathways among organizations and provided a reusable analytical model for other technology fields.,Entity
"The largest subgroup displays clear small‑world effect (high clustering, short path lengths).","The largest subgroup displays clear small‑world effect (high clustering, short path lengths).",Entity
No other conduits demonstrated significantly lower occlusion rates,No other conduits demonstrated significantly lower occlusion rates,Entity
"For ECG curative effect, the ranking was Ginkgo Ketone Ester > Compound Danshen > Tongxinluo > Shenshao > Shexiang Baoxin > Yindan Xinnaotong.","For ECG curative effect, the ranking was Ginkgo Ketone Ester > Compound Danshen > Tongxinluo > Shenshao > Shexiang Baoxin > Yindan Xinnaotong.",Entity
"Major transactors exhibit diverse value propositions, forming four distinct transactional typologies.","Major transactors exhibit diverse value propositions, forming four distinct transactional typologies.",Entity
Identified idiosyncratic patterns in patent-industry networks with only marginal differences between funding groups,Identified idiosyncratic patterns in patent-industry networks with only marginal differences between funding groups,Entity
The overall network exhibits structural deficiencies that constrain open‑innovation development.,The overall network exhibits structural deficiencies that constrain open‑innovation development.,Entity
Fusion strength markedly increased while the network structure became more diversified and decentralized,Fusion strength markedly increased while the network structure became more diversified and decentralized,Entity
Huangkui capsule + ACEI/ARB showed the greatest reduction in blood urea nitrogen (BUN).,Huangkui capsule + ACEI/ARB showed the greatest reduction in blood urea nitrogen (BUN).,Entity
Bailing capsule + ACEI/ARB was associated with a lower incidence of adverse effects compared with other combinations.,Bailing capsule + ACEI/ARB was associated with a lower incidence of adverse effects compared with other combinations.,Entity
"Both countries exhibit geographic clusters, but the United States displays broader and deeper inter‑block cooperation, especially among enterprises.","Both countries exhibit geographic clusters, but the United States displays broader and deeper inter‑block cooperation, especially among enterprises.",Entity
"Across 44 RCTs (4,345 patients, 9 medicines), combination therapy demonstrated superior efficacy over conventional treatment alone.","Across 44 RCTs (4,345 patients, 9 medicines), combination therapy demonstrated superior efficacy over conventional treatment alone.",Entity
Extracted detailed technologies within core patent classes via citation network analysis,Extracted detailed technologies within core patent classes via citation network analysis,Entity
Demonstrated that the proposed method can efficiently identify and display patent similarities.,Demonstrated that the proposed method can efficiently identify and display patent similarities.,Entity
Mapped the structural innovation trajectory of IoT technologies,Mapped the structural innovation trajectory of IoT technologies,Entity
"Essential patents were found to dominate transactions, relations, and knowledge exchange in the citation network.","Essential patents were found to dominate transactions, relations, and knowledge exchange in the citation network.",Entity
Demonstrated that the approach can help firms select effective partners and enhance competitiveness.,Demonstrated that the approach can help firms select effective partners and enhance competitiveness.,Entity
The analysis reveals evolving patterns and suggests potential future research directions for each sub‑technology based on the final knowledge streams.,The analysis reveals evolving patterns and suggests potential future research directions for each sub‑technology based on the final knowledge streams.,Entity
Highlights both the benefits and the costs of open‑innovation practices in geographically constrained settings,Highlights both the benefits and the costs of open‑innovation practices in geographically constrained settings,Entity
Most predicted knowledge flow emerges shortly after the link‑prediction algorithm is applied.,Most predicted knowledge flow emerges shortly after the link‑prediction algorithm is applied.,Entity
"Economic and technological information factors have the strongest correlation with the network, while China's position and transit‑station role have risen steadily","Economic and technological information factors have the strongest correlation with the network, while China's position and transit‑station role have risen steadily",Entity
More complex patents are less likely to be cited by patents located in different metropolitan areas compared to less complex patents.,More complex patents are less likely to be cited by patents located in different metropolitan areas compared to less complex patents.,Entity
"Cooperative inventors and important patents have higher cooperation degrees in China, whereas enterprise influence dominates the US cooperation network.","Cooperative inventors and important patents have higher cooperation degrees in China, whereas enterprise influence dominates the US cooperation network.",Entity
"Depth of openness (intensity of external ties) also has a positive effect, but productivity declines after a tipping point","Depth of openness (intensity of external ties) also has a positive effect, but productivity declines after a tipping point",Entity
"Combination therapy (oral Chinese patent medicines + TACE) showed superior effective rate, 1‑year and 2‑year survival, KPS improvement, and lower adverse‑reaction incidence compared with TACE alone.","Combination therapy (oral Chinese patent medicines + TACE) showed superior effective rate, 1‑year and 2‑year survival, KPS improvement, and lower adverse‑reaction incidence compared with TACE alone.",Entity
"Identified five anchor regions—Beijing, Shanghai, Shenzhen, Dongguan, and Suzhou—driving knowledge diffusion.","Identified five anchor regions—Beijing, Shanghai, Shenzhen, Dongguan, and Suzhou—driving knowledge diffusion.",Entity
"Ranking identified Shenyi Capsules, Cidan Capsules, Pingxiao Capsules, Huaier Granules, and Huisheng Oral Liquid as the most effective/safe options, though overall evidence quality remains low.","Ranking identified Shenyi Capsules, Cidan Capsules, Pingxiao Capsules, Huaier Granules, and Huisheng Oral Liquid as the most effective/safe options, though overall evidence quality remains low.",Entity
Ranking: Dan'e Fukang Plaster+CT best for VAS reduction; Xiaojin Capsules+CT best for CA125 reduction; Gongliuxiao Capsules+CT best for estradiol reduction; Guizhi Fuling Capsules+CT best for lowering recurrence.,Ranking: Dan'e Fukang Plaster+CT best for VAS reduction; Xiaojin Capsules+CT best for CA125 reduction; Gongliuxiao Capsules+CT best for estradiol reduction; Guizhi Fuling Capsules+CT best for lowering recurrence.,Entity
Experimental evaluation on a test dataset demonstrated that the patent‑network‑based component provides more accurate class predictions.,Experimental evaluation on a test dataset demonstrated that the patent‑network‑based component provides more accurate class predictions.,Entity
Provided guidance for creating new IoT applications and interdisciplinary combinations,Provided guidance for creating new IoT applications and interdisciplinary combinations,Entity
An academic patent hotspot network model was created as a reference for universities and governments,An academic patent hotspot network model was created as a reference for universities and governments,Entity
Demonstrates a first step toward solving computational retrosynthetic analysis.,Demonstrates a first step toward solving computational retrosynthetic analysis.,Entity
Provided actionable insights for technology development and invention planning.,Provided actionable insights for technology development and invention planning.,Entity
Generated distinct patent networks that reveal hidden relationships among publications.,Generated distinct patent networks that reveal hidden relationships among publications.,Entity
Highlighted priority areas for future IoT research and development,Highlighted priority areas for future IoT research and development,Entity
Descriptive analysis revealed the most cited patents and highly innovative companies within the network.,Descriptive analysis revealed the most cited patents and highly innovative companies within the network.,Entity
"Identified distinct core safety fields: medical safety, working safety, and vehicle safety","Identified distinct core safety fields: medical safety, working safety, and vehicle safety",Entity
Demonstrated that DNA can reveal previously unobservable cleavage lines and actor‑content alignments.,Demonstrated that DNA can reveal previously unobservable cleavage lines and actor‑content alignments.,Entity
"First‑mover actors dominate and guide technological trajectories, while collaborations shift toward higher multidisciplinary and larger technological distances.","First‑mover actors dominate and guide technological trajectories, while collaborations shift toward higher multidisciplinary and larger technological distances.",Entity
"China may surpass historical regional players (EU, US) in technological centrality","China may surpass historical regional players (EU, US) in technological centrality",Entity
Latin American innovation networks exhibit low absorptive capacity and high external openness,Latin American innovation networks exhibit low absorptive capacity and high external openness,Entity
Provided discussions on long‑term ecosystem attributes and a pathway toward a focal actor.,Provided discussions on long‑term ecosystem attributes and a pathway toward a focal actor.,Entity
Co‑citations occurring between the end of the growth phase and the start of the maturation phase most improve prediction precision.,Co‑citations occurring between the end of the growth phase and the start of the maturation phase most improve prediction precision.,Entity
"UCG achieved the greatest reduction in urinary albumin excretion, and CXC ranked highest for overall response rate among the CPMs.","UCG achieved the greatest reduction in urinary albumin excretion, and CXC ranked highest for overall response rate among the CPMs.",Entity
Demonstrated the approach’s ability to uncover current and future firm strategies,Demonstrated the approach’s ability to uncover current and future firm strategies,Entity
Found no evidence that small‑world structure per se increases innovative productivity within regions.,Found no evidence that small‑world structure per se increases innovative productivity within regions.,Entity
Provided insights into valuable research themes and influential sub‑areas derived from both publications and patents.,Provided insights into valuable research themes and influential sub‑areas derived from both publications and patents.,Entity
"No significant increase in adverse reactions was observed with Chinese patent medicine, though potential publication bias was noted.","No significant increase in adverse reactions was observed with Chinese patent medicine, though potential publication bias was noted.",Entity
Revealed correlations among focal technologies and projected future development trends in energy‑saving technology.,Revealed correlations among focal technologies and projected future development trends in energy‑saving technology.,Entity
"Knowledge flows converge toward a few leading firms, forming five distinct firm categories.","Knowledge flows converge toward a few leading firms, forming five distinct firm categories.",Entity
The research procedure and analytical approach were outlined,The research procedure and analytical approach were outlined,Entity
Discovered that shorter average path lengths and larger connected components are positively associated with higher innovation output.,Discovered that shorter average path lengths and larger connected components are positively associated with higher innovation output.,Entity
"Knowledge localization is pronounced in certain regions, especially Silicon Valley, and varies across other regions.","Knowledge localization is pronounced in certain regions, especially Silicon Valley, and varies across other regions.",Entity
Case study shows the method’s usefulness for assessing the diffusion and democratization of 3D printing technologies.,Case study shows the method’s usefulness for assessing the diffusion and democratization of 3D printing technologies.,Entity
Inter‑organizational and interregional connectivity patterns were identified,Inter‑organizational and interregional connectivity patterns were identified,Entity
"Chinese patent medicines combined with conventional therapy improved clinical efficacy, but the rankings require further verification due to variability in study quantity and quality.","Chinese patent medicines combined with conventional therapy improved clinical efficacy, but the rankings require further verification due to variability in study quantity and quality.",Entity
"When cooperating with universities, both professional qualifications and geographic proximity influence partnership decisions.","When cooperating with universities, both professional qualifications and geographic proximity influence partnership decisions.",Entity
"IP lawsuits associated with these patents appear to have delayed R&D investment by new entrants, preserving the pioneer’s monopolistic position and limiting the scope of crop innovations.","IP lawsuits associated with these patents appear to have delayed R&D investment by new entrants, preserving the pioneer’s monopolistic position and limiting the scope of crop innovations.",Entity
Show that the choice of data source (survey vs. patent) strongly shapes the research questions that can be pursued in economic geography.,Show that the choice of data source (survey vs. patent) strongly shapes the research questions that can be pursued in economic geography.,Entity
"Inventors working alone, especially those unaffiliated with organizations, are less likely to achieve breakthroughs and more likely to produce poor outcomes.","Inventors working alone, especially those unaffiliated with organizations, are less likely to achieve breakthroughs and more likely to produce poor outcomes.",Entity
"Top three regimens for effectiveness were NBZDs + Shugan Jieyu Capsules, NBZDs + Zaoren Anshen Capsules, and NBZDs + Shensong Yangxin Capsules.","Top three regimens for effectiveness were NBZDs + Shugan Jieyu Capsules, NBZDs + Zaoren Anshen Capsules, and NBZDs + Shensong Yangxin Capsules.",Entity
"Two distinct TTs (biotech traits and enabling technologies) were identified; their patents generated royalties, deterred entrants through IP litigation, and influenced seed industry mergers and acquisitions.","Two distinct TTs (biotech traits and enabling technologies) were identified; their patents generated royalties, deterred entrants through IP litigation, and influenced seed industry mergers and acquisitions.",Entity
"China shows a rapid increase in blockchain patent applications driven by consistent national strategies, with cooperation mainly within isolated blocks.","China shows a rapid increase in blockchain patent applications driven by consistent national strategies, with cooperation mainly within isolated blocks.",Entity
"Overall evidence quality was low, highlighting the need for large, high‑quality clinical trials.","Overall evidence quality was low, highlighting the need for large, high‑quality clinical trials.",Entity
"Patent centrality is negatively related to market value after controlling for citation counts, indicating it captures additional attribute information.","Patent centrality is negatively related to market value after controlling for citation counts, indicating it captures additional attribute information.",Entity
Future knowledge flow can be accurately predicted by forecasting patent co‑citations using preferential attachment.,Future knowledge flow can be accurately predicted by forecasting patent co‑citations using preferential attachment.,Entity
"Emergence of new technologies (e.g., packet switching) is traced through limited yet intensive exploration of the technological space.","Emergence of new technologies (e.g., packet switching) is traced through limited yet intensive exploration of the technological space.",Entity
Xuezhikang showed the highest probability of reducing total cholesterol (SUCRA 84.5%) and LDL‑C (SUCRA 82.6%).,Xuezhikang showed the highest probability of reducing total cholesterol (SUCRA 84.5%) and LDL‑C (SUCRA 82.6%).,Entity
Revealed a patent network ecology that reflects convergence trends in robotics.,Revealed a patent network ecology that reflects convergence trends in robotics.,Entity
Demonstrated that the proposed pipeline can map evolving technology relationships using large textual and patent datasets.,Demonstrated that the proposed pipeline can map evolving technology relationships using large textual and patent datasets.,Entity
"New use environments lead to heightened product innovation, greater technological uncertainty, and involvement of new firms and nations in the core knowledge trajectory.","New use environments lead to heightened product innovation, greater technological uncertainty, and involvement of new firms and nations in the core knowledge trajectory.",Entity
"Market risks are linked to insufficient overseas patent applications, especially in key competitive markets.","Market risks are linked to insufficient overseas patent applications, especially in key competitive markets.",Entity
China shows a small number of R&D personnel and lacks distinct leading cloud computing technologies.,China shows a small number of R&D personnel and lacks distinct leading cloud computing technologies.,Entity
Network characteristics are linked to varying national development trajectories,Network characteristics are linked to varying national development trajectories,Entity
The findings aid decision makers in pinpointing core technologies for innovation strategies.,The findings aid decision makers in pinpointing core technologies for innovation strategies.,Entity
Recommendation: China should accelerate development and application of core cloud computing technologies to narrow the gap.,Recommendation: China should accelerate development and application of core cloud computing technologies to narrow the gap.,Entity
"Critical SOA technologies span lasers, semiconductor lasers, light guides, electromagnetic‑wave communication, and light‑source control devices, with lasers (H01S3) representing 22.21% of patents.","Critical SOA technologies span lasers, semiconductor lasers, light guides, electromagnetic‑wave communication, and light‑source control devices, with lasers (H01S3) representing 22.21% of patents.",Entity
"Provided actionable insights for safety management, engineering, and policy through multi‑network perspectives","Provided actionable insights for safety management, engineering, and policy through multi‑network perspectives",Entity
"Patent applications have rapidly expanded to universities and individuals, increasing industry and technology diversity.","Patent applications have rapidly expanded to universities and individuals, increasing industry and technology diversity.",Entity
"Characterized the network structure, identifying critical nodes and connectivity patterns.","Characterized the network structure, identifying critical nodes and connectivity patterns.",Entity
Platform providers and application/software providers occupy central brokerage roles in knowledge exchange.,Platform providers and application/software providers occupy central brokerage roles in knowledge exchange.,Entity
Generated a shortlist of potential SME R&D partners for a large semiconductor firm.,Generated a shortlist of potential SME R&D partners for a large semiconductor firm.,Entity
Japan is identified as the primary citation hub in LCD research.,Japan is identified as the primary citation hub in LCD research.,Entity
"CP net identified main contexts (batteries, power transmission coils, cores) and associated problems (maximizing coupling efficiency, minimizing DC signal components, charging batteries)","CP net identified main contexts (batteries, power transmission coils, cores) and associated problems (maximizing coupling efficiency, minimizing DC signal components, charging batteries)",Entity
Revealed network structures highlighting the most influential technologies.,Revealed network structures highlighting the most influential technologies.,Entity
Number of patents and patentees shows a rising trend; state‑owned enterprises dominate patent development.,Number of patents and patentees shows a rising trend; state‑owned enterprises dominate patent development.,Entity
China exhibits a significant and growing presence in technological diffusion throughout Africa,China exhibits a significant and growing presence in technological diffusion throughout Africa,Entity
Outlined bottleneck periods and comparative advantages/disadvantages of leading countries and enterprises in blockchain‑based 5G development.,Outlined bottleneck periods and comparative advantages/disadvantages of leading countries and enterprises in blockchain‑based 5G development.,Entity
It demonstrated improved efficiency and quality of patent analysis compared to conventional approaches.,It demonstrated improved efficiency and quality of patent analysis compared to conventional approaches.,Entity
"Revealed application trends, emerging technical hot spots, and dominant organizations in the 5G domain.","Revealed application trends, emerging technical hot spots, and dominant organizations in the 5G domain.",Entity
Detected structural transformations over time that correspond to real‑world technological shifts.,Detected structural transformations over time that correspond to real‑world technological shifts.,Entity
The analysis reveals clear focal actors and coherent technology clusters that align with existing reports.,The analysis reveals clear focal actors and coherent technology clusters that align with existing reports.,Entity
"Jinshuibao capsule + ACEI/ARB achieved the highest total effective rate and significantly reduced 24‑h urinary protein, urine microalbumin excretion, serum creatinine, and HbA1c.","Jinshuibao capsule + ACEI/ARB achieved the highest total effective rate and significantly reduced 24‑h urinary protein, urine microalbumin excretion, serum creatinine, and HbA1c.",Entity
Homophily (same country or language) and transitivity significantly affect citation patterns.,Homophily (same country or language) and transitivity significantly affect citation patterns.,Entity
"The proposed Bayesian network and factor analysis model can be applied to real-world patent data, demonstrating its usefulness for disaster AI technology assessment.","The proposed Bayesian network and factor analysis model can be applied to real-world patent data, demonstrating its usefulness for disaster AI technology assessment.",Entity
"Long‑term attributes of the ecosystem are interpreted through a multi‑level perspective, and a pathway toward a focal actor is proposed.","Long‑term attributes of the ecosystem are interpreted through a multi‑level perspective, and a pathway toward a focal actor is proposed.",Entity
Structural features of the 2011 Polish patent co‑ownership network were presented,Structural features of the 2011 Polish patent co‑ownership network were presented,Entity
"The network reflects a young industry highly dependent on leading regimes, leading to specific policy suggestions.","The network reflects a young industry highly dependent on leading regimes, leading to specific policy suggestions.",Entity
"Citation‑based communities outperform administrative classifications, providing richer information and early detection of technological shifts.","Citation‑based communities outperform administrative classifications, providing richer information and early detection of technological shifts.",Entity
"Six innovative logistics technologies were forecasted, matching global technology roadmaps.","Six innovative logistics technologies were forecasted, matching global technology roadmaps.",Entity
Revealed current focus areas and emerging research patterns in humanoid robotics.,Revealed current focus areas and emerging research patterns in humanoid robotics.,Entity
Identified quantum computation as a prominent subfield with intense knowledge engagement.,Identified quantum computation as a prominent subfield with intense knowledge engagement.,Entity
Small‑world structures exhibit a parabolic (non‑linear) influence on corporate‑level patent innovation performance.,Small‑world structures exhibit a parabolic (non‑linear) influence on corporate‑level patent innovation performance.,Entity
Viewpoint-oriented classification outperforms global classification on both objective and subjective quality criteria.,Viewpoint-oriented classification outperforms global classification on both objective and subjective quality criteria.,Entity
"The MultiSOM tool successfully enables dynamic inter‑map communication, facilitating cooperative deduction across viewpoints.","The MultiSOM tool successfully enables dynamic inter‑map communication, facilitating cooperative deduction across viewpoints.",Entity
Findings provide strategic insights for acquiring competitiveness in technology and knowledge transfer markets.,Findings provide strategic insights for acquiring competitiveness in technology and knowledge transfer markets.,Entity
The model significantly improves the speed of patent search.,The model significantly improves the speed of patent search.,Entity
The RPAA‑based analysis successfully positioned the relative patenting efforts of the four nations in the EV domain.,The RPAA‑based analysis successfully positioned the relative patenting efforts of the four nations in the EV domain.,Entity
"Recent significant growth observed in semiconductor laser technologies, while public sector and academia contribute relatively weakly in early and follow‑up stages.","Recent significant growth observed in semiconductor laser technologies, while public sector and academia contribute relatively weakly in early and follow‑up stages.",Entity
The method revealed clear strategic changes in Samsung’s focal technologies,The method revealed clear strategic changes in Samsung’s focal technologies,Entity
Closure and OAT appear equally effective in preventing recurrent stroke in PFO patients.,Closure and OAT appear equally effective in preventing recurrent stroke in PFO patients.,Entity
Technological collaboration between China and Korea is relatively rare and its patent network is weak.,Technological collaboration between China and Korea is relatively rare and its patent network is weak.,Entity
Conclusions are limited by low methodological quality of included trials and need confirmation by higher‑quality studies.,Conclusions are limited by low methodological quality of included trials and need confirmation by higher‑quality studies.,Entity
Most patents fall under IPC class E04G21 and cooperation is mainly internal (between enterprises and subsidiaries).,Most patents fall under IPC class E04G21 and cooperation is mainly internal (between enterprises and subsidiaries).,Entity
The residual effect of spatial proximity on knowledge diffusion is substantially reduced once mobility and network effects are controlled.,The residual effect of spatial proximity on knowledge diffusion is substantially reduced once mobility and network effects are controlled.,Entity
"Revealed the overall development picture of blockchain technology, highlighting critical patents and core innovation pathways.","Revealed the overall development picture of blockchain technology, highlighting critical patents and core innovation pathways.",Entity
Identified shifts in Samsung’s business focus and future strategy,Identified shifts in Samsung’s business focus and future strategy,Entity
